FEN,Result
...f............e.b.a....5...................F...,0
...f....cedab.......................34215....F...,0
...f....ce.a....d.b..............5.3.421.....F...,0
...f....ce.a....d.b..........4..25.3...1.....F...,0
...f....ce.a....d............4..b5.3.........F...,0
...f....ce......d.......a....4.....3.........F...,0
...f....dabec.......................24513....F...,0
...f.....abe....d.c..........4..5...2..13....F...,0
...f.......e....abc..........4......2..13....F...,0
...f.....b.e......c....a.....42..3.....1.....F...,0
...f.......e....2c...........4...3.....1.....F...,0
...f.......e......c..........4..13...........F...,0
...f.......e......c...4..........3...........F...,0
...f.......e......c....4.....................F...,0
...f....bdace.......................15342....F...,0
...f.....dac....b.e..........5...4..1.3.2....F...,0
...f.....d.c....ba......e....5...4..1...2....F...,0
...f.....d.c....ba...........51..e...........F...,0
...f....cbaed.......................41352....F...,0
...f.....bae....c.d..........4...5...13.2....F...,0
...f.....b.e.....ad.....c....4...5...1..2....F...,0
...f.....b.e....a.d..........4..5....1.......F...,0
...f.....b.e......d..........4a..............F...,0
...f....ceadb.......................13245....F...,1
...f.....ead....c.b.............45..132......F...,1
...f.....e.d....c.b....a4....3...5..1.2......F...,1
...f.......d......b....e.........5..1.2......F...,1
...f.......d.............b....1..5...........F...,1
...f....bdeac.......................45312....F...,0
...f....bd.a....e...c........5........312.4..F...,0
...f....bd.a....e.c..........5..3..4...12....F...,0
...f....bd......ea......c....5...2.4...1.....F...,0
...f....bd.......a....e.........c2.4.........F...,0
...f....dacbe.......................13542....F...,0
...f.....acb....d.e...........5.2...13.4.....F...,0
...f.....a.b....dc......e.......24..13.......F...,0
...f.....a.b....dc...........31..e...........F...,0
...f....dcbea.......................43521....F...,1
...f.....c.ea...d.b..........45......3.21....F...,1
...f.....c.ea...5.b..........4.......3.21....F...,1
...f....edabc.......................51324....F...,0
...f.....dab....e.c..........5...4...132.....F...,0
...f.....d.b....ea......c....5...4...1.2.....F...,0
...f.....d.b....e.a..........5..4....1.......F...,0
...f.....d.b....e.a..........51..............F...,0
...f....cebda.......................21534....F...,0
...f.....e.da...c.b...........5..4..21.3.....F...,0
...f.......d....e.b.a............4..21.3.....F...,0
...f.....e.d......b........4....3...21.......F...,0
...f............e.d.............3...21.......F...,0
...f.......d............e....2.......1.......F...,0
...f............e.d.....1....2...............F...,0
...f......d..................2...............F...,0
...f....aecdb.......................41523....F...,0
...f.....e.db...a.c..........45......1.23....F...,0
...f.....e.db...a.c..........4...3...1.2.....F...,0
...f.......db...e.c....4........23...1.......F...,0
...f.......db...e.c..........1..23...........F...,0
...f.......db...e........c...1...............F...,0
...f.......d....1.b.............c............F...,0
...f....abdec.......................45123....F...,0
...f....ab.e....d.c..........5......4..23....F1..,0
...f....ab.e....d.c..........54..3.....2.....F1..,0
...f....ab.e......c..........5..d3...........F1..,0
...f....ab.......ec..............d...........F1..,0
...f....badec.......................15432....F...,0
...f....ba.e....d.c..........54.....1..32....F...,0
...f....b..e.....ac.....d....5...3..1...2....F...,0
...f....b..e.....ac..........51..d...........F...,0
...f....b..e......c...5.a..............d.....F...,0
...f....adebc.......................23514....F...,0
...f.....d.bc...a.e.............54..23.1.....F...,0
...f.....d.bc...a.e..........3...4..2..1.....F...,0
...f.....d.bc....a......e....3...4.....1.....F...,0
...f.....d.bc...e.......a....3...4...........F...,0
...f.....d..c...eb4..........3...............F...,0
...f............ed4..........3...............F...,0
...f............e.....3......................F...,0
...f....dbcae.......................51423....F...,0
...f.....bca....d.e..........54......1.23....F...,0
...f.....b.a.....ce.....d....5...3...1.2.....F...,0
...f.....b.a.....ce..........51..d...........F...,0
...f.....b.a......e....5c..............d.....F...,0
...f....edcba.......................13245....F...,0
...f.....d.ba...e.c.............45..132......F...,0
...f.....d.b......c.a...e....3...5..1.2......F...,0
...f.....d.ba.....c..........31..5...........F...,0
...f.....d.ba.....c.......5..3...............F...,0
...f.......b....d.a...3......................F...,0
...f....daecb.......................45123....F...,0
...f.....aecb...d.............5....4..123....F...,0
...f.....a.cb...d.......e....4........123....F...,0
...f.......cb...dae..........4..13.....2.....F...,0
...f.....a.cb.....e.....d....4..13...........F...,0
...f.....a.cb.....e....4.........d...........F...,0
...f....cbead.......................32451....F...,0
...f.....b.ad...c.e.............45..32..1....F...,0
...f.....b..d...ca......e....3...5...2..1....F...,0
...f.....b..d...ca...........e..15...........F...,0
...f....bcdae.......................41532....F...,1
...f....bc.a....d.e...........5.2...41.3.....F...,1
...f....bc......d.e.....a....4..2....1.3.....F...,1
...f....bc......d.e..........4...3...1.......F...,1
...f.....c....b...e.....d....4...3...........F...,1
...f....bc......4.e..............3...........F...,1
...f....daecb.......................13542....F...,0
...f.....a.cb...d.e...........5..4..13..2....F...,0
...f.....a.cb...d.e..........3...4..1...2....F...,0
...f.....a.cb...d.e..........31.24...........F...,0
...f.....a.cb.....e....d.....3...4...........F...,0
...f....cdaeb.......................51324....F...,1
...f.....dae....c.b..........5..4....132.....F...,1
...f.....d.e....c.b....a4....53......1.2.....F...,1
...f.....4.e......b...........3......a.2.....F...,1
...f....abced.......................13245....F...,0
.a.f.....bce......d............3.5..1.24.....F...,0
.a.f.....b.e....c.......d......3.5..1.2......F...,0
.a.f.....b.e....c............1d..5...........F...,0
...f....aecbd.......................41253....F...,0
...fc...ae.b......d.........4...2....1.53....F...,0
...f.....e.bc...a.d...4.........25...1..3....F...,0
...f........c...ebd..........1..25......3....F...,0
...f........c...e.d..........1b.35...........F...,0
...f........c...e.......d5...b...............F...,0
...f....aecdb.......................43251....F...,0
...f.....e.db...a.c..........4...5...32.1....F...,0
...f.......db...eac..........43.25......1....F...,0
...f.......db...e.......ca...4..2.......1....F...,0
...f.......db...e............4...c...........F...,0
...f....ebcda.......................23145....F...,0
...f....ebcda.................3..5..2.14.....F...,0
...f.....bcda...........e.....3..5..2.1......F...,0
...f.....b.da.....c..........21..5...........F...,0
...f.....b.da...c........5...2...............F...,0
...f.....b.a....c............2...............F...,0
...f....abecd.......................35142....F...,1
a..f.....b.cd...e................4..3.1.2...5F...,1
...f....ab.c....e.d..........3...4...51.2....F...,1
...f.....b.c..a...d.....e....3...4....1.2....F...,1
...f.....b.c......d..a.......3..14...........F...,1
...f.....b.c...3..d.............14...........F...,1
...f....ebdca.......................13245....F...,0
...f.....b.ca...e.d.............45..132......F...,0
...f.....b.c....e...a...d....3...5..1.2......F...,0
...f.....b.c....e.........a..3d.....1........F...,0
...f....dabce.......................41325....F...,1
.a.f....d.bc.......e..........1.....43.25....F...,1
.a.f......bc....d.e...1..........5..43.2.....F...,1
...f.....abc......e...4..........5...3.2.....F...,1
...f.......c....4ae..........3...5.....2.....F...,1
...f.......c......e..........3..25...........F...,1
...f.......c......e.......5..3...............F...,1
...f....edbac.......................12354....F...,0
...f.....dba....e.c.............45..123......F...,0
...f.....d.a.....bc.....e.....3..5..12.......F...,0
...f.....d.a....b.c..........21..5...........F...,0
...f.....d.a....b.c.......5..2...............F...,0
...f....dcbea.......................12543....F...,1
...f.....c.ea...d.b...........5......2.43...1F...,1
...f.....c.e....d.b.....5..a.....4...2..3...1F...,1
...f.....5.e......b........a.....4...2..3...1F...,1
...f....cbead.......................15432....F...,0
...f.....b.ad..c.e............4.....15..2....F3..,0
...f.....b.a....ced..........145........2....F3..,0
...f.....b.a....c.d..........1e..2...........F3..,0
...f.....b......c.d.....a........2...........F3..,0
...f.....b.d....c..............3.2...........F...,0
...f.....b.d....c.........2..................F...,0
...f....becda.......................21354....F...,1
...f.....e.da...b.c.............45..213......F...,1
...f.....e.d....b.c.....4..a..3..5..21.......F...,1
...f.....e.4....b.............3.....21.a.....F...,1
...f....dcbea.......................12534....F...,1
...f.....cbe.a..d...............5...12..4....F3..,1
...f.....c.ea...d.b.....5........4..12.......F3..,1
...f.....5.e......b........a.....4..12.......F3..,1
...f....dcbae.......................41325....F...,0
...f.....cbae.........d..........5..41.2.....F3..,0
...f.....cba..d...e...........12.5..4........F3..,0
...f.....c.a..d...e.....b....41..5...........F3..,0
...f.....c.a......e..d........4..5.....3.....F...,0
...f.....c.a.........d..........e5...........F...,0
...f.......a....c.......5...d................F...,0
...f....adcbe.......................12345....F...,1
...f....ad.b....c.e.............45..123......F...,1
...f.....d.b..a.c.......e.....3..5..12.......F...,1
...f.....d.b....c....a.......21..5...........F...,1
...f.....d........b...c.......1..5...........F...,1
...f.....d......c.......b.5..................F...,1
...f.....d........5....c.....................F...,1
...f....acbed.......................14523....F...,0
...f....ac.e....b.d..........1..5....4.23....F...,0
...f.....c....a.b.e..........1.......4.23....F...,0
...f.....c....a.b.e..........14..3.....2.....F...,0
...f.....c....a.b............1..e3...........F...,0
...f....ceadb.......................12534....F...,0
...f.....ead....c.b.............54..12.3.....F...,0
...f.......d....eab..............4..12.3.....F...,0
...f.......d....eab..........2..34..1........F...,0
...f.......d....eab..........21..4...........F...,0
...f.......d....e.b......4...2..a............F...,0
...f....dbeac.......................24135....F...,0
...f....db.a....e.c..............5...413....2F...,0
...f....db.a....e.c..........4..35....1.....2F...,0
...f....db......ea......c....41..5..........2F...,0
...f....db......e.a.......5...4.............2F...,0
...f....db.......e........a.................2F...,0
...f.....b......d.e.......a..2...............F...,0
...f....cbade.......................45123....F...,0
...f.....bad....c.e..........54.......123....F...,0
...f.....b.d....ca......e....5...3....12.....F...,0
...f.....b.d....c.e......a...51.23...........F...,0
...f.....b.d....c.......1....5...e...........F...,0
...f.......d....cb.....5...............e.....F...,0
...f....dbeca.......................25341....F...,0
...f.....b.ca...d.e..........5...4..2.3.1....F...,0
...f.....b.c....d.e........a.52.34......1....F...,0
...f.......c....db.e.........52.3.......1....F...,0
...f.......c.....b.e.........5d..1...........F...,0
...f.......c.....b......e........1...........F...,0
...f....bdeca.......................25341....F...,1
...f.....d.ca...b.e..........5...4..2.3.1....F...,1
...f.....d.c....b...a...e....5...4..2...1....F...,1
...f.....d.c....b..........a..5..4......1....F...,1
...f.....d.c....b..4..........5.........1....F...,1
